Text,Review-sentiment,Review-basic-sentiment
As usual anything from San Dish is a quality product.  Bought to use with my Surface Pro.  Works as described and fast connection.,Strongly Positive,Positive
"Bought this for my wife's Samsung TL240, which kept locking up with a lesser speed SD card. After throwing this card in there, the camera rarely locks up when taking pictures back-to-back. If you are shooting 10+ MP and taking pictures back-to-back or shooting HD vid, it's a good idea to upgrade to a Class 10 card.",Strongly Positive,Positive
64GB...delivered fast and installed quick! Works like it should at reasonable price. I only wish I could get more memory in my Note 3...so much media!!,Strongly Positive,Positive
"Absolutely great product, will recommend. Great price. Used it on Note 10.1 and Note 2 phone. If you download a lot of music and movies, a must have.",Strongly Positive,Positive
a fast memory card with room to spare at an amazing price. Suitable for Lots of Smart Phone Movies Fastest storage available today IMHO!,Strongly Positive,Positive
Bought it for memory in the smartphone.  So far it does what it is supposed to. Remember what I save..,Strongly Positive,Positive
bought one for my GS3 phone and when I bought my wife the same got her one too.  They seem to work seamlessly.Perhaps over kill for us but cheaper per gig than smaller gig chips...,Strongly Positive,Positive
Bought this for a Samsung note 2014 ed. This will give me plenty of data storage as I will be using the note to some quick picture editing,Strongly Positive,Positive
Bought this for my new Samsung Galaxy S4.  It worked right away with no troubles.  Only time will tell. :),Strongly Positive,Positive
"Bought this memory card as a spare for my Samsung Tab 2 10.1.  It works great, and allows me to bring extra movies, songs, and audiobooks with me to play on the tablet when I travel on vacations.",Strongly Positive,Positive
Bought this to use in my 8 inch Onda tablet.  No problems or issues installing or using.  Have about three months.  Would recommend to others.,Strongly Positive,Positive
Can't go wrong with this class 10 card cheap and works great may have to buy another one as a spare.,Strongly Positive,Positive
"Fast, reliable, plenty of size for the money. I ran Sandisk memory zone on this and was reading between 22 and 29 mbps. Not quite the 30 that it is supposedly rated at, but that is with a lot of apps installed and running off of the device.",Strongly Positive,Positive
"Good memory card, a gift given to junior partner, after receiving very beautiful, beautiful packaging, received a big surprise, do not know how to evaluate it.",Strongly Positive,Positive
Good value for the money.  This is a class ten rated card which has a fast speed and from a good manufacturer.,Strongly Positive,Positive
Got it for my Note 10.1 and it's great being able to pop it into my computer via the adapter to load large amounts of pictures on and then back into my tablet. Kinda wishing I got a larger capacity one.,Strongly Positive,Positive
"Got this for my Galxy S3 - had another brand that the phone kept losing contact with and that corrupted a few files.  Much faster transfers with this - I got the 64GB version for my  Note 10.1. As always, super-fast shipping with Amazon Prime.",Strongly Positive,Positive
Great micro SD card for smartphones or other products. I wanted something with a high transfer rate so that taking HD video there would be no lag.,Strongly Positive,Positive
Great price for 32gb SD card; It was delivered on time and I got it download from my previous SC card with out any problems. Great shopping for electronic stuff at Amazon.,Strongly Positive,Positive
"Great price for a great chip, it worked perfectly in my new smart phone.  I swapped out a 4 Gig chip with this one, and now I have lots of excess storage capacity.",Strongly Positive,Positive
Great value for extra storage on cell phones. Adapter included with memory disk allows easy interface with standard computer card reader interfaces.,Strongly Positive,Positive
"Had to return this item, it would not fit properly into the adapter that it came with.  Return was no problem, but I am reluctant to buy another one.",Negative,Negative
"haven't been able to use this in the capacity that I bought it, for a tablet pro, but I have used it in a usb adapter and it works well there.",Strongly Positive,Positive
Have this for a action cam - works great so far.  Can't wait for my zip line tour.  Was not expensive as you would think for this size of memory card.,Strongly Positive,Positive
